1,0,3,16,418,-6654,1487,-2856,6,11,2086,-5128,3111,37,0,0,1,0,0
2,625,6.999999999999999,15,371,-7579,-344,-4526,8,9,3028,-5083,2177,71,0,0,1,0,0
3,1250,11,11,287,-8287,-2107,-6046,9,5,3737,-4896,1330,101,0,0,1,0,0
4,1875,16,6.999999999999999,203,-8684,-3796,-7338,11,4,4329,-4525,413,128,0,0,1,0,0
5,2500,19,0,124.99999999999999,-8695,-5348,-8313,12,-1,4824,-3949.9999999999995,-618,154,0,0,1,0,0
6,3125,24,-2,75,-8349,-6788,-8994,13,-1,5186,-3260,-1641,170,0,0,1,0,0
7,3750,27.999999999999996,-8,-16,-7643,-7891.000000000001,-9280,15,-4,5250,-2350,-2594,180,0,0,1,0,0
8,4375,27.999999999999996,-12,-105,-6769,-8652,-9261,15,-5,5119,-1461,-3341,187,0,0,1,0,0
9,5000,26,-15,-192,-5647,-9116,-8915,13,-7,4836,-562,-3961.0000000000005,184,0,0,1,0,0
10,5625,25,-18,-251.99999999999997,-4272,-9214,-8185,12,-10,4312,461,-4480,174,0,0,1,0,0
11,6250,23,-21,-335,-2676,-9053,-7183,11,-10,3687,1479,-4907,152,0,0,1,0,0
12,6875,22,-24,-417,-904,-8465,-5818,9,-13,2833,2476,-5093,128,0,0,1,0,0
13,7500,18,-21,-426,783,-7486,-4232,6,-12,1909,3286,-5028,96,0,0,1,0,0
14,8125,13.999999999999998,-22,-390,2445,-6277,-2499,4,-11,1025,3915,-4833,62,0,0,1,0,0
15,8750,8,-21,-347,4015,-4836,-672,2,-10,26,4436,-4414,31,0,0,1,0,0
16,9375,4,-16,-347,5436,-3239,1127,-1,-9,-1015.0000000000001,4863,-3859,-4,0,0,1,0,0
17,10000,-1,-17,-373,6687,-1457,2921,-4,-8,-2079,5130,-3120,-38,0,0,1,0,0
18,10625,-5,-13,-341,7610,369,4576,-5,-6,-3025,5083,-2184,-72,0,0,1,0,0
19,11250,-12,-9,-285,8307,2119,6069,-8,-4,-3740,4900,-1334,-101,0,0,1,0,0
20,11875,-15.000000000000002,-5,-203,8687,3790,7338,-9,0,-4328,4528,-420,-128,0,0,1,0,0
21,12500,-19,0,-140,8679,5308,8271,-11,2,-4815,3954,604,-153,0,0,1,0,0
22,13125,-22,6,-105,8319,6725,8920,-12,4,-5181,3267,1625,-170,0,0,1,0,0
23,13750,-27,10,-22,7606,7825,9193,-13,6,-5250,2359,2582,-182,0,0,1,0,0
24,14375,-26,13.999999999999998,81,6734,8594,9187,-13,8,-5121,1472,3331,-190,0,0,1,0,0
25,15000,-26,17,195,5641,9094,8897,-12,9,-4842,574,3950,-187,0,0,1,0,0
26,15625,-24,19,248.00000000000003,4286,9209,8186,-11,12,-4320,-453,4479,-174,0,0,1,0,0
27,16250,-24,22,350,2728,9094,7245,-9,11,-3694,-1475,4906,-154,0,0,1,0,0
28,16875,-21,26,436,940,8499,5870,-8,14,-2841,-2472,5096,-128,0,0,1,0,0
29,17500,-17,25,447,-747,7523,4283,-4,14,-1915,-3282,5031,-101,0,0,1,0,0
30,18125,-12,24,415,-2406,6315,2554,-2,13,-1030,-3914,4834,-65,0,0,1,0,0
31,18750,-9,22,375,-3982.0000000000005,4872,731,-1,12,-35,-4431,4416,-32,0,0,1,0,0
32,19375,-3,18,374,-5398,3280,-1066,2,11,1002.0000000000001,-4856,3863,4,0,0,1,0,0
33,20000,2,18,404,-6645,1509,-2849,5,10,2065,-5127,3127,36,0,0,1,0,0
34,20625,6.999999999999999,13.999999999999998,369,-7574,-324,-4511,7,9,3014,-5085,2192,70,0,0,1,0,0
35,21250,11,11,284,-8281,-2080,-6030,9,7,3725,-4903,1346,98,0,0,1,0,0
36,21875,15.000000000000002,6.999999999999999,205,-8677,-3760,-7310,11,4,4319,-4535,433,126.00000000000001,0,0,1,0,0
37,22500,18,0,134,-8689,-5310,-8284,13,1,4817,-3958.9999999999995,-600,151,0,0,1,0,0
38,23125,24,-4,81,-8352,-6759,-8975,13,-2,5181,-3276,-1619,168,0,0,1,0,0
39,23750,27,-9,-17,-7651,-7869,-9270,16,-4,5253,-2369,-2575,182,0,0,1,0,0
40,24375,26,-13,-98,-6785,-8635,-9256,15,-6,5120,-1477,-3328,188,0,0,1,0,0
41,25000,26,-15,-178,-5670,-9108,-8914,13,-8,4844,-582,-3948.9999999999995,186,0,0,1,0,0
42,25625,24,-17,-247.00000000000003,-4293,-9207,-8190,11,-10,4324,441,-4470,173,0,0,1,0,0
43,26250,22,-21,-328,-2698,-9049,-7188,12,-10,3700,1460,-4900,154,0,0,1,0,0
44,26875,23,-23,-403,-922,-8467,-5825,8,-13,2850,2462,-5094,128,0,0,1,0,0
45,27500,17,-24,-405,768,-7489,-4231,7,-13,1923,3275,-5032,97,0,0,1,0,0
46,28125,12,-21,-378,2430,-6285,-2505,4,-13,1044,3906,-4838,64,0,0,1,0,0
47,28750,6.999999999999999,-20,-337,4009.9999999999995,-4845,-678,0,-11,47,4426,-4424,31,0,0,1,0,0
48,29375,3,-17,-337,5421,-3263,1112,0,-11,-998,4856,-3868,-4,0,0,1,0,0
49,30000,-2,-16,-369,6668,-1491,2892,-4,-9,-2057,5127,-3139,-38,0,0,1,0,0
50,30625,-6,-13,-345,7588,333,4540,-7,-7,-3009,5086,-2201,-71,0,0,1,0,0
51,31250,-9,-10,-295,8287,2076,6025,-7,-2,-3727,4904,-1350,-99,0,0,1,0,0
52,31875,-15.000000000000002,-5,-200,8680,3751,7311,-10,-2,-4314,4537,-439,-127,0,0,1,0,0
53,32500,-19,1,-133,8683,5281,8260,-11,1,-4808,3965,585,-153,0,0,1,0,0
54,33125,-22,5,-83,8348,6722,8946,-12,3,-5176,3284,1603,-171,0,0,1,0,0
55,33750,-27.999999999999996,11,9,7652,7840,9249,-14,6,-5251,2378,2564,-182,0,0,1,0,0
56,34375,-27.999999999999996,13,87,6786,8613,9235,-12,8,-5124,1488,3318,-188,0,0,1,0,0
57,35000,-26,16,182,5682,9100,8921,-12,9,-4849,593,3940.0000000000005,-185,0,0,1,0,0
58,35625,-24,20,265,4319,9217,8219,-11,12,-4331,-432,4466,-176,0,0,1,0,0
59,36250,-21,23,340,2732,9077,7230,-9,13,-3709,-1455,4899,-155,0,0,1,0,0
60,36875,-21,27,425,961.0000000000001,8505,5881,-7,15,-2861,-2455,5096,-128,0,0,1,0,0
61,37500,-17,25,425,-729,7524,4283,-5,15,-1932,-3270,5030,-98,0,0,1,0,0
62,38125,-13,23,397,-2395,6322,2554,-2,13,-1050,-3903.0000000000005,4841,-68,0,0,1,0,0
63,38750,-8,22,347,-3980.9999999999995,4876,715,-1,13,-55,-4423,4428,-32,0,0,1,0,0
64,39375,-3,18,355,-5394,3288,-1071,4,12,983,-4848,3874,3,0,0,1,0,0
65,40000,2,18,391,-6647,1518,-2851,6,11,2045.0000000000002,-5124,3145,35,0,0,1,0,0
66,40625,6,15,359,-7569,-298,-4500,7,8,2998,-5088,2210,69,0,0,1,0,0
67,41250,10,10,285,-8274,-2046.0000000000002,-6003,9,7,3714,-4906,1365,98,0,0,1,0,0
68,41875,15.000000000000002,6,206,-8668,-3729,-7287,11,4,4308,-4545,453,127,0,0,1,0,0
69,42500,18,0,142,-8684,-5274,-8254,12,1,4806,-3972,-580,150,0,0,1,0,0
70,43125,23,-3,86,-8350,-6720,-8947,14,-2,5178,-3291,-1601,169,0,0,1,0,0
71,43750,29,-8,-4,-7654,-7839.000000000001,-9247,14,-4,5254,-2388,-2559,180,0,0,1,0,0
72,44375,26,-11,-85,-6791,-8609,-9236,14,-6,5127,-1493,-3315,187,0,0,1,0,0
73,45000,27,-13.999999999999998,-205,-5707,-9118,-8960,13,-8,4851,-598,-3938,183,0,0,1,0,0
74,45625,25,-18,-264,-4341,-9226,-8242,12,-9,4335,420,-4462,173,0,0,1,0,0
75,46250,22,-20,-349,-2770,-9094,-7270,10,-10,3715,1440,-4893,153,0,0,1,0,0
76,46875,23,-25,-428,-989.9999999999999,-8514,-5908,9,-11,2869,2441,-5092,128,0,0,1,0,0
77,47500,17,-23,-433,705,-7543,-4317,7,-12,1940,3258,-5033,99,0,0,1,0,0
78,48125,13.999999999999998,-21,-409,2367,-6344,-2595,2,-12,1061,3892.9999999999995,-4844,65,0,0,1,0,0
79,48750,9,-20,-353,3958,-4897,-749,1,-12,66,4418,-4432,32,0,0,1,0,0
80,49375,3,-18,-357,5375,-3311,1044,-1,-10,-978,4848,-3880.0000000000005,-2,0,0,1,0,0
81,50000,-1,-17,-385,6633,-1539,2832,-3,-9,-2037,5126,-3155,-36,0,0,1,0,0
82,50625,-6,-13.999999999999998,-351,7570,291,4500,-6,-7,-2993,5090,-2218,-69,0,0,1,0,0
83,51250,-9,-9,-290,8273,2042,5997,-7,-4,-3713,4908,-1369,-101,0,0,1,0,0
84,51875,-16,-4,-206,8677,3722,7288,-10,-3,-4306,4547,-458,-128,0,0,1,0,0
85,52500,-18,1,-139,8688,5254,8245,-10,0,-4798,3975.9999999999995,565,-152,0,0,1,0,0
86,53125,-23,5,-93,8353,6692,8927,-12,3,-5171,3299,1585,-171,0,0,1,0,0
87,53750,-27.999999999999996,10,-8,7656,7810.000000000001,9224,-14,7,-5253,2397,2548,-183,0,0,1,0,0
88,54375,-27,13.999999999999998,80,6792,8585,9218,-12,8,-5129,1503,3305,-189,0,0,1,0,0
